pl_radius,pl_mass,star_temp,star_radius,pl_mass_log,pl_radius_log
7.0840758,222.4798849,5914.0,1.145,5.409321409555913,2.089896176043679
1.63,3.28,3466.0,0.404,1.4539530095937054,0.9669838461896731
13.5,495.8148,5180.0,0.831075,6.208217320835762,2.6741486494265287
8.89,58.6,5954.0,1.13,4.087655574071304,2.2915241456346207
13.3,759.6137,5003.0,5.27,6.634125607427658,2.6602595372658615
3.39,11.4,5677.0,0.94,2.517696472610991,1.47932922708708
2.945,8.98,5479.0,0.922,2.300583090323373,1.3724489542978375
13.9,260.0,6220.0,1.437,5.564520407322694,2.7013612129514133
1.88,4.19,5533.0,1.166,1.6467336971777973,1.0577902941478545
12.7,2080.0,5441.0,0.937948,7.640603826393634,2.617395832834079
1.11948901,1.46,5473.19,0.987155,0.9001613499442714,0.7511750266119264
2.95501875,9.04,5170.0,0.807,2.306577114263583,1.3749853420427662
12.0,7838.32346,4887.0,12.24,8.96690781625362,2.5649493574615367
2.0,158.9,3900.0,0.53,5.074548619839908,1.0986122886681096
15.13215,540.311,6327.0,1.93,6.2939939750448195,2.7808141752570075
2.9507845,19.5,5970.0,1.3137,3.0204248861443626,1.3739141667880899
11.09689089,70.55790635,5690.0,1.06,4.270507000945887,2.4929484683454
1.27,2.15,6202.0,1.29,1.1474024528375417,0.8197798314933114
6.18,169.0,6407.0,1.734,5.135798437050262,1.9712993830601329
1.9,9.0,5833.0,0.972,2.302585092994046,1.0647107369924282
2.47,6.66,5746.0,1.41,2.0360119837525,1.244154593958768
12.0,7185.78245386,4140.0,83.8,8.879998847615575,2.5649493574615367
2.14,5.223,3461.0,0.5,1.8282521055870808,1.144222799920162
14.60530185,397.28550875,6206.0,1.634,5.987169106774036,2.74761071869491
13.4,638.0,5940.0,1.08,6.459904454377535,2.667228206581955
2.65,37.1,6022.0,1.85,3.6402142821326553,1.2947271675944
13.4,667.415,3191.0,0.478625,6.504909238121134,2.667228206581955
14.3,146.51889563,3141.0,0.139,4.993956273541108,2.72785282839839
16.92559,734.1873,6566.0,1.47,6.600125296681178,2.8862293008672912
5.92,29.4,3500.0,0.409738,3.414442608412176,1.9344157696295783
13.4,664.26137063,5255.914132507477,1.0014813828677545,6.500180001977792,2.667228206581955
13.4,645.1949,6064.0,1.38,6.471101161065846,2.667228206581955
3.39,12.97,5356.3,0.863,2.6369121732688705,1.47932922708708
1.56,3.05,5144.0,0.79,1.3987168811184478,0.9400072584914712
12.8,1859.29618095,5987.0,1.02,7.528490991100263,2.624668592163159
12.2,5403.11,5880.0,1.02,8.5949150541653,2.580216829592325
1.18,1.76,5100.0,0.78,1.0152306797290587,0.7793248768009976
16.8135,133.4886,6000.0,1.12,4.9014794370853885,2.879956596803936
1.15,1.6,5889.0,1.17,0.9555114450274365,0.7654678421395714
11.478016,117.5971,3405.0,0.4783,4.7757320343253795,2.5239683759445444
1.35,2.39,4830.0,0.73,1.220829921392359,0.8544153281560676
14.5717,165.2716,6102.0,1.73,5.113622595908496,2.7454551642145693
30.2643,3496.0,4371.0,0.27,8.159660737063376,3.4424768715154594
3.21,10.4,5817.0,1.16,2.4336133554004498,1.43746264769429
1.16,1.65,3360.47,0.330989,0.9745596399981308,0.7701082216960736
10.76,209.76,5515.0,0.992,5.350720045341085,2.464703942470481
2.24,5.63,5576.0,1.158,1.891604804197771,1.1755733298042381
15.008851,562.24127,5940.0,1.43,6.333708079858017,2.773141756787981
1.61,36.0,4925.0,0.64,3.6109179126442243,0.9593502213346021
1.289,2.21,4991.0,0.804,1.1662709371419244,0.8281150409704297
1.65,3.36,3229.0,0.2432,1.4724720573609429,0.9745596399981308
2.79,8.2,5479.0,1.007,2.2192034840549946,1.332366019094335
2.05,4.86,6256.0,1.29,1.7681496035889213,1.11514159061932
2.13189678,5.19,5771.0,1.068,1.8229350866965048,1.1416388210082098
3.4,11.5,6778.0,1.83,2.5257286443082556,1.4816045409242156
1.11,1.41,5418.0,0.93,0.8796267475025636,0.7466879474879752
2.01,4.7,6067.0,1.461,1.7404661748405044,1.1019400787607843
4.34764405,17.4,5542.0,1.01738,2.91235066461494,1.676656099433019
1.63,3.29,5526.0,0.903,1.4562867329399256,0.9669838461896731
2.85,12.4,4491.0,0.682,2.5952547069568657,1.3480731482996928
3.435,10.4,5777.0,1.09,2.4336133554004498,1.489527615761543
11.99360935,2034.1018048,7130.0,2.02,7.618301123554137,2.564457648130777
3.42,13.0,5699.0,1.41,2.639057329615259,1.4861396960896067
5.25,23.6,3514.0,0.42,3.202746442938317,1.8325814637483102
2.36,6.17,4871.0,0.72,1.969905654611529,1.2119409739751128
1.57,3.09,6133.0,1.335,1.4085449700547104,0.9439058989071285
3.73,13.4,5635.0,0.93,2.667228206581955,1.5539252025038417
1.57,3.09,3757.0,0.576,1.4085449700547104,0.9439058989071285
13.9,124.58873554,5555.0,0.912,4.8330125648210585,2.7013612129514133
6.35,33.1,5770.0,1.2,3.529297384289471,1.9947003132247452
3.005,7.81,5828.0,1.548,2.175887439948088,1.3875435805203225
12.6,2510.8444153,5950.0,1.02,7.828772589085545,2.6100697927420065
12.66617,266.9772,5230.0,0.85,5.59090190226494,2.6149234359124165
2.77,8.1,5225.0,0.779,2.2082744135228043,1.3270750014599193
1.332,2.34,4663.0,0.663,1.205970806988609,0.846726268488246
1.58,3.12,5952.0,1.157,1.415853163361435,0.9477893989335261
0.92,0.721,5595.0,0.839,0.5429055172294024,0.6523251860396903
10.95117414,287.31687993,5169.0,0.808,5.664060152808978,2.480829527944178
12.9,1500.0,5912.0,1.0014813828677545,7.313886831633462,2.631888840136646
12.9934728,232.33373,4591.0,0.66,5.45246974637385,2.6385909923254967
12.2,5031.22368281,3657.0,65.8,8.523617249461072,2.580216829592325
1.91,4.31,4346.0,0.65,1.6695918352538475,1.068153081183401
3.21759316,10.4,4553.0,0.734919,2.4336133554004498,1.439264624109264
0.96,0.84,5502.0,0.68,0.6097655716208943,0.6729444732424258
2.85,8.5,5927.0,1.05,2.2512917986064953,1.3480731482996928
2.87,8.6,5967.0,1.1,2.2617630984737906,1.3532545070416904
1.37,2.45,5745.0,0.97,1.2383742310432684,0.8628899551470399
9.13,61.39,5996.82,1.53949,4.133405006122695,2.315501318260592
0.73022577,0.315,4970.0,1.806,0.27383666562972786,0.5482519028850996
1.54,2.99,5328.0,0.74,1.3837912309017721,0.9321640810304452
1.32,2.3,6015.0,1.29,1.1939224684724346,0.8415671856782186
12.4,3561.90295725,5861.32,1.14911,8.178330928987378,2.5952547069568657
1.05,1.16,5789.0,0.96,0.7701082216960736,0.7178397931503169
3.24925008,10.6,5791.0,2.196069,2.451005098112319,1.4467425156021754
1.34,2.73,3562.0,0.271,1.3164082336557241,0.8501509293696101
2.9,8.75,5879.0,1.17,2.277267285009756,1.3609765531356006
2.2,3.64,5367.0,0.814,1.534714366238164,1.1631508098056809
1.29,2.21,6189.0,1.382,1.1662709371419244,0.8285518175661483
2.29,5.86,5723.0,0.96,1.925707441737794,1.1908875647772805
1.137,0.77,4684.0,0.71,0.5709795465857378,0.7594029763370106
2.28642395,5.85,6347.0,0.996,1.9242486522741338,1.18980002833509
12.7,1970.5361234,6167.0,1.13,7.58656827594972,2.617395832834079
1.58,3.12,4746.0,0.675,1.415853163361435,0.9477893989335261
3.54,4.6,6320.0,1.273,1.7227665977411035,1.5129270120532565
1.13,1.51,5160.0,0.805,0.9202827531436926,0.7561219797213337
9.21,62.3,5181.0,0.8,4.147885329150131,2.3233676321765744
2.03,4.78,5652.0,0.93,1.7544036826842861,1.1085626195212777
2.3,5.9,5818.0,0.848,1.9315214116032138,1.1939224684724346
12.7,1976.89269154,5255.914132507477,1.0014813828677545,7.5897872597201195,2.617395832834079
3.013,4.32,5356.3,0.863,1.6714733033535532,1.3895390912847796
12.1,5965.63919939,6255.0,1.401,8.693939099695951,2.5726122302071057
13.5,562.24127,4965.0,0.76,6.333708079858017,2.6741486494265287
1.39,57.0,3985.0,0.55,4.060443010546419,0.8712933659434192
1.773,9.7,5495.0,0.9164,2.3702437414678603,1.0199297666336409
13.34,228.83,6190.0,1.17,5.437339905196839,2.663052835171474
2.12,37.1907,6085.0,0.958,3.642592030475047,1.1378330018213911
11.99360935,947.12865286,5980.0,1.78,6.854490202815216,2.564457648130777
3.06451296,11.1,5513.0,0.9598,2.4932054526026954,1.402293922783488
1.61,597.796,6100.0,1.083,6.3949209724964415,0.9593502213346021
1.47,2.76,6436.0,1.5,1.324418957401803,0.9042181506398859
3.19,10.3,5474.0,0.89,2.424802725718295,1.4327007339340463
1.77,3.78,5913.0,0.976,1.5644405465033646,1.0188473201992472
1.79,3.86,5994.0,1.06,1.5810384379124023,1.0260415958332743
1.38,2.48,3500.0,0.302,1.247032293786383,0.8671004876833832
1.8,3.89,4072.0,0.65,1.5871923034867808,1.0296194171811583
1.51862272,2.92,4821.0,0.788,1.366091653802371,0.9237122124335395
12.2,5085.28,3460.0,0.710071,8.534301997553605,2.580216829592325
1.25,2.1,3157.0,0.21,1.1314021114911006,0.8109302162163288
3.72,13.4,6095.0,1.22,2.667228206581955,1.551808799597464
2.22186207,5.57,5146.0,0.840217,1.8825138324965192,1.169959475024058
1.29,2.21,6115.0,1.467,1.1662709371419244,0.8285518175661483
2.13,5.18,5678.0,0.944,1.8213182714695995,1.1410330045520618
2.246,5.67,5859.0,0.98,1.8976198599275325,1.1774234690923995
5.02,22.2481,5657.0,1.08,3.1462234082639617,1.7950872593207297
3.91,14.5,5143.0,0.78,2.740840023925201,1.5912739418064292
2.83,8.4,3703.49,0.478214,2.2407096892759584,1.3428648031925547
1.33,2.34,5576.0,1.158,1.205970806988609,0.8458682675776092
3.53387773,12.2,5903.0,0.961,2.580216829592325,1.51157758436397
11.209,1652.716,5300.0,1.11,7.410780155882974,2.5021733846867185
13.8,314.64,5551.0,1.05,5.7546023236528345,2.6946271807700692
11.25,942.0,6050.0,1.3842,6.849066282633458,2.505525936990736
1.6,3.19,6010.0,1.13,1.4327007339340463,0.9555114450274365
1.69,3.49611248,5408.0,0.911435,1.5032131300720444,0.9895411936137477
2.06,4.91,5766.0,1.08,1.776645831418007,1.1184149159642893
1.66,3.39,5612.0,1.2,1.47932922708708,0.9783261227936076
2.7,7.75,5201.0,0.8,2.169053700369523,1.308332819650179
3.84829873,14.1,5561.0,1.19,2.714694743820879,1.5786278660930493
3.18179549,10.2,6214.0,1.122,2.4159137783010487,1.430740697371654
1.82,3.97,5906.0,1.05,1.6034198401085373,1.0367368849500223
2.91,8.8,4135.0,0.619,2.2823823856765264,1.3635373739972745
2.23,5.6,5756.0,0.97,1.8870696490323797,1.172482137234565
1.6,3.19,5578.0,0.92,1.4327007339340463,0.9555114450274365
11.32,6883.91,6740.0,1.56,8.837087339181892,2.511223958105374
1.32,28.2,4259.0,0.534,3.374168709274236,0.8415671856782186
5.21,23.7,5575.0,0.9,3.2068032436339315,1.8261608959453874
1.32557381,2.32,5135.55,0.929771,1.199964782928397,0.8439668085892096
13.9,263.79757781,4050.0,0.6186,5.578965676777814,2.7013612129514133
2.91,1112.3994245,5592.0,1.031,7.015173158864057,1.3635373739972745
1.2,1.87,5764.0,1.185,1.0543120297715298,0.7884573603642702
1.88610592,4.22,5237.0,0.826,1.6524974018945473,1.0599081609949037
12.4,3368.9811142,4500.0,50.24,8.122662419235748,2.5952547069568657
1.78,3.82,5961.0,1.09,1.5727739280625088,1.0224509277025458
1.17,1.71,5208.0,0.806,0.9969486348916095,0.7747271675523681
12.89,136.66,5972.0,1.24,4.924786876970218,2.6311691567662523
3.19,10.3,5776.0,0.97,2.424802725718295,1.4327007339340463
4.36,17.48056238,4837.0,0.745171,2.9167194975686814,1.6789639750827106
3.15,6.2,5194.0,0.84,1.9740810260220096,1.423108334242607
1.48,2.78,3433.0,0.351,1.3297240096314962,0.9082585601768908
1.3,2.24,5188.0,0.79,1.1755733298042381,0.832909122935104
1.47519116,2.78,3821.0,0.486,1.3297240096314962,0.9063176294017157
2.04,4.82,5544.0,0.89,1.7613002617433464,1.1118575154181303
3.8580709,14.2,6068.0,1.797,2.7212954278522306,1.5806414249568088
13.0,1287.20504835,5255.914132507477,1.0014813828677545,7.161005093022982,2.639057329615259
3.37,11.31,5576.0,1.158,2.510411940196362,1.4747630091074988
2.74516914,7.97,6122.0,0.964,2.1938856760707046,1.3204667801682688
1.4,2.54,5598.0,0.92,1.264126727145683,0.8754687373538999
1.09308317,1.34,5631.0,0.912206,0.8501509293696101,0.7386381798936628
10.223,75.323,5304.0,0.871,4.334974334543586,2.417965244034119
13.5,119.499,5155.0,0.938,4.791641454141088,2.6741486494265287
5.39,25.1,5911.0,1.109,3.261935314328648,1.8547342683894434
5.63826391,27.1,6139.95,1.8109,3.3357695763397,1.8928504699645414
0.89,0.64,5436.0,0.82,0.49469624183610705,0.636576829071551
13.9,282.86728223,5255.914132507477,1.0014813828677545,5.648506812843462,2.7013612129514133
2.9,16.6,5693.0,1.03,2.8678989020441064,1.3609765531356006
13.5,568.91284853,4891.0,4.53,6.34548345182282,2.6741486494265287
1.51,2.89,5039.0,0.77,1.358409157630355,0.9202827531436926
1.54,2.99,5789.0,1.04,1.3837912309017721,0.9321640810304452
1.4,2.54,5064.0,0.75,1.264126727145683,0.8754687373538999
3.7761677026412404,1708.64551603,4918.0,0.79,7.444041327439722,1.5636384890921824
12.3,4290.5,5285.0,0.999394,8.364391601158275,2.5877640352277083
13.4,629.3034,4945.0,11.6,6.446201290761219,2.667228206581955
16.8135,2860.47,8840.0,1.77,7.959090757782318,2.879956596803936
13.069694,466.828704,5400.0,0.843,6.148102211823024,2.644023122488945
13.2,888.01256916,4757.0,9.9,6.790111373951639,2.653241964607215
3.00177922,9.28,5856.0,1.092,2.330200260027019,1.3867390672234718
15.389957,225.34147,6250.0,1.48,5.422044788170766,2.796668769201351
2.0,4.66,4927.0,0.76,1.7334238922150915,1.0986122886681096
12.86,374.0,5565.0,1.156,5.926926025970411,2.6290069937617573
2.2,5.46,3347.0,0.299,1.8656293177945105,1.1631508098056809
12.5,3257.74117175,6156.77,1.56,8.089096256153132,2.6026896854443837
1.61,3.22,6157.0,1.23,1.4398351280479205,0.9593502213346021
1.09,1.32,4679.0,0.71,0.8415671856782186,0.7371640659767197
1.51,2.89,3568.0,0.482,1.358409157630355,0.9202827531436926
1.61,3.22,5383.0,0.87,1.4398351280479205,0.9593502213346021
1.44,2.67,5306.0,0.83,1.3001916620664788,0.8919980393051105
8.93504475,59.1,6018.0,1.286,4.096009841541162,2.2960683802714414
2.181,5.4,4603.0,0.751,1.8562979903656263,1.157195612767007
14.3,133.4886,5186.0,0.94,4.9014794370853885,2.72785282839839
12.5,3108.3774,4545.0,19.17,8.042177792205957,2.6026896854443837
12.6,2701.5414595,4263.0,32.3,7.901947890561276,2.6100697927420065
3.3,6.0,5080.0,0.8,1.9459101490553132,1.4586150226995167
4.12,15.9,5341.0,0.97,2.827313621929028,1.6331544390514163
11.67975789,4096.80816623,6264.0,2.738,8.318207516143852,2.5400068549782095
3.1,9.8,5513.0,0.935,2.379546134130174,1.410986973710262
1.25,2.1,6079.0,1.15,1.1314021114911006,0.8109302162163288
13.5,560.64930995,5716.0,1.13,6.330877651474698,2.6741486494265287
1.31,2.27,5502.7,0.83,1.184789984909162,0.8372475245337022
11.06326395,200.23189641,6170.0,1.316,5.304457956525706,2.4901647973021643
14.68,778.65,5781.0,1.01034,6.658845101030894,2.7523860149222616
3.42,22.4,5397.0,0.9,3.152736022363656,1.4861396960896067
13.3,699.54383,5522.0,1.76,6.5518569334128145,2.6602595372658615
3.2,123.0,5800.0,1.05,4.820281565605037,1.4350845252893227
24.66,5403.0,4403.0,1.679694,8.59489469908009,3.2449333591874905
14.1,206.58846455,5255.914132507477,1.0014813828677545,5.335557583996455,2.714694743820879
13.506845,687.14846,4600.0,0.697,6.534004599538855,2.674620607002546
2.80982017,8.29,5712.0,1.19811,2.2289385528257473,1.3375819885496136
1.68,3.46,5964.0,1.1,1.4951487660319727,0.9858167945227653
2.26,5.73,4580.0,0.675,1.9065751436566365,1.1817271953786161
13.1,1036.12060682,5255.914132507477,1.0014813828677545,6.944203505054061,2.6461747973841225
1.59,3.15,4700.0,0.7,1.423108334242607,0.9516578757114464
3.64,12.9,4006.0,0.513922,2.631888840136646,1.534714366238164
2.53,6.94,5404.0,0.892,2.0719132752590443,1.2612978709452054
12.2,5085.254512,5570.0,0.944723,8.534296986413073,2.580216829592325
13.6,422.7139,5856.0,1.44,6.049058463325225,2.681021528714291
2.04,7.93,5194.0,0.89,2.189416394888408,1.1118575154181303
16.8135,254.264,5920.0,1.58,5.542298303728719,2.879956596803936
6.98,16.4,5345.0,1.108,2.856470206220483,2.0769384114617173
1.7193265,3.6,5834.0,1.01733,1.5260563034950494,1.000384239353298
13.59649359,171.62733978,5622.0,1.055,5.151135165757803,2.6807813348015492
2.5,10.44,5858.0,1.04,2.437115985951652,1.252762968495368
5.5,25.9,4963.0,0.75,3.292126286607793,1.8718021769015913
1.56,3.05,4713.0,0.721,1.3987168811184478,0.9400072584914712
5.098,22.8,5946.0,1.239,3.169685580677429,1.807960848566063
2.1,9.1,4750.0,0.639,2.312535423847214,1.1314021114911006
3.32321414,11.0,5705.0,0.905,2.4849066497880004,1.4639991395037826
2.51,1.72,5232.0,0.891,1.000631880307906,1.2556160374777745
1.9,6.36,3690.0,0.515,1.9960599327407849,1.0647107369924282
15.636555,718.2958,6125.0,1.12,6.5782726778461145,2.8116023827091348
2.0,4.66,3499.0,0.436,1.7334238922150915,1.0986122886681096
13.7,397.2875,4802.0,0.76,5.987174106315768,2.6878474937846906
2.47887001,6.71,5230.0,0.777,2.0425181875752383,1.2467075312866358
14.1,207.22516,5698.64,0.949168,5.338619994220677,2.714694743820879
12.9,1540.0,6330.0,1.55,7.340186835320115,2.631888840136646
3.36,64.2,5946.0,1.69,4.177459468932607,1.4724720573609429
0.69,0.257,4348.35,0.6694,0.2287279296081104,0.5247285289349821
2.52,6.9,3827.0,0.53,2.066862759472976,1.2584609896100059
2.7,7.75,5206.0,0.8,2.169053700369523,1.308332819650179
3.64811843,12.9,5369.46,0.786574,2.631888840136646,1.5364624990012539
20.8487041,2479.0615746,2320.0,0.245,7.816038667318549,3.0841416108582704
1.59,3.15,5936.0,1.04,1.423108334242607,0.9516578757114464
1.21,10.36,6001.0,1.255,2.4300984132930052,0.7929925155296614
1.69,3.5,5847.0,0.959,1.5040773967762742,0.9895411936137477
3.95000623,14.8,5687.0,1.775,2.760009940032921,1.5993888351656655
2.68657205,7.69,5250.0,1.717458,2.162172939277301,1.3046970425397766
2.34,6.08,6050.0,1.216,1.9572739077056285,1.205970806988609
0.87,0.59,5196.0,0.8,0.46373401623214017,0.6259384308664953
9.23,62.5,5874.0,3.006,4.151039905898646,2.325324579963535
0.94,0.779,5718.0,0.95,0.5760514086836981,0.6626879730752367
11.14172682,1531.93292174,7360.0,2.36,7.334938121710961,2.496648017690523
12.8,1655.82,4297.0,25.456816,7.412655381471576,2.624668592163159
3.25,10.6,5884.0,1.485,2.451005098112319,1.4469189829363254
1.4,2.54,3784.0,0.51,1.264126727145683,0.8754687373538999
13.1,1013.8777,5329.0,0.91,6.922523391605233,2.6461747973841225
16.70138124,991.62462984,7690.0,1.92,6.900352576305092,2.873642672693313
17.878355,235.1942,6478.0,1.702,5.464654348000298,2.938016027684094
1.68023962,3.46,4996.0,0.831,1.4951487660319727,0.9859062009736507
3.71,13.3,4080.0,0.564,2.6602595372658615,1.5496879080283263
5.09,14.1,5291.0,0.866,2.714694743820879,1.8066480817218056
2.46610713,6.65,4937.0,0.762201,2.0347056478384444,1.2430320996443673
1.5,4.08181,3900.0,0.53,1.6256674973434977,0.9162907318741551
1.61,3.22,5866.0,1.06,1.4398351280479205,0.9593502213346021
2.8125177,8.31,6020.0,1.085,2.231089091288976,1.3382897845457038
2.24,5.65,4508.0,0.62,1.8946168546677629,1.1755733298042381
12.5,3299.05886466,5697.0,2.857838,8.101695585071237,2.6026896854443837
0.982,0.911,3110.0,0.231,0.647626665258136,0.6841064359077962
2.26,5.73,5776.0,0.917,1.9065751436566365,1.1817271953786161
2.1,135.0,4075.0,0.52,4.912654885736052,1.1314021114911006
2.24,5.65,5431.0,0.866,1.8946168546677629,1.1755733298042381
2.44,6.53,5626.0,1.389,2.018895041811802,1.235471471385307
2.52763693,6.93,4208.45,0.662052,2.0706530356467567,1.2606282218511125
15.47960235,373.13054982,6405.0,1.409,5.924604800195815,2.802123394942638
9.9872018,71.4,5675.0,1.38,4.282206299391671,2.39673112271126
2.57059831,7.13,5557.0,1.616,2.0955609235597192,1.2727331755868043
11.1,86.0,5255.914132507477,1.0014813828677545,4.465908118654584,2.4932054526026954
2.34,6.08,6203.0,1.95,1.9572739077056285,1.205970806988609
1.7,3.53,5905.0,1.188,1.5107219394949427,0.9932517730102834
3.52,12.15,5255.914132507477,1.0014813828677545,2.5764217586237734,1.5085119938441398
1.08940238,1.32,4391.0,0.682,0.8415671856782186,0.7368780825036121
1.46,2.73,6090.0,1.264,1.3164082336557241,0.9001613499442714
2.21,5.52,6222.0,1.33,1.8748743759385615,1.1662709371419244
12.9,1500.0,5255.914132507477,1.0014813828677545,7.313886831633462,2.631888840136646
3.64,12.9,5735.0,0.95,2.631888840136646,1.534714366238164
3.07,9.64,6160.0,1.23,2.3646204839134985,1.4036429994545037
2.072,4.95,5452.0,0.811,1.7833912195575383,1.1223288152854258
4.13204907,27.0,5065.0,0.7934,3.332204510175204,1.6355050082821134
5.6,169.7,5800.0,0.96,5.139907629800395,1.8870696490323797
2.32,5.99,6018.0,1.12,1.9444805562457188,1.199964782928397
1.24,2.07,5212.0,0.781,1.1216775615991057,0.8064758658669485
2.1782413,5.38,5776.0,0.849,1.8531680973566984,1.1563279934888853
1.4,2.54,6106.0,1.359,1.264126727145683,0.8754687373538999
12.9,1400.0,5255.914132507477,1.0014813828677545,7.244941546337007,2.631888840136646
13.9,257.44100967,4891.0,4.53,5.554667465469208,2.7013612129514133
2.26,5.73,3768.0,0.53,1.9065751436566365,1.1817271953786161
0.81,0.457,5605.0,0.93,0.3763795272130678,0.5933268452777344
1.95958179,4.5,5881.0,1.294,1.7047480922384253,1.0850479711918355
14.2,168.4499,5449.0,0.83,5.132557307908301,2.7212954278522306
2.53,6.94,5262.0,0.81,2.0719132752590443,1.2612978709452054
2.32,5.99,5001.0,0.76,1.9444805562457188,1.199964782928397
2.17,5.35,5312.0,0.83,1.8484548129046003,1.1537315878891892
12.6,2707.58019923,5930.46,1.23227,7.904179864860798,2.6100697927420065
3.53409617,12.2,6011.66,1.14165,2.580216829592325,1.5116257627117358
2.09,5.02,4508.0,0.62,1.7950872593207297,1.128171090909654
12.9,1398.452,4884.0,8.03,7.243836010403761,2.631888840136646
10.76,160.497,3820.0,0.55,5.084486566638785,2.464703942470481
0.85,2.71,5538.0,1.07,1.3110318766193438,0.6151856390902335
3.14,10.0,3707.0,0.516,2.3978952727983707,1.420695787837223
5.19,23.5,5255.914132507477,1.0014813828677545,3.1986731175506815,1.8229350866965048
12.3,4443.24112986,6156.77,1.56,8.399364408931984,2.5877640352277083
1.478,4.66,5669.0,0.919,1.7334238922150915,0.9074517832069506
13.7646283,397.28550875,6370.0,1.56,5.987169106774036,2.692234340480089
13.1,1080.6,5336.96,0.838682,6.9861967052887,2.6461747973841225
2.243,5.66,5822.0,1.543,1.8961194845522977,1.1764988273251809
1.91,4.31,3930.0,0.57,1.6695918352538475,1.068153081183401
3.96824928,14.9,3750.17,0.553216,2.766319109226186,1.6030675205060028
3.46,11.8,6267.0,1.32,2.5494451709255714,1.4951487660319727
2.94660251,8.99,5288.0,0.74,2.301584592660462,1.372855084743459
14.2,160.0,5255.914132507477,1.0014813828677545,5.081404364984463,2.7212954278522306
2.6,7.27,4455.0,0.676,2.1126345090356,1.2809338454620645
1.0,0.972,3030.0,0.2075,0.6790482561804436,0.6931471805599453
2.08,4.98,5044.0,0.7,1.7884205679625405,1.1249295969854831
13.0,1287.20504835,3657.0,0.505,7.161005093022982,2.639057329615259
1.21,119.9,4362.0,0.643,4.794963757620747,0.7929925155296614
1.42553017,2.62,5714.96,1.19951,1.2864740258376797,0.8860501272982132
1.778,1.84,5505.2,0.875,1.0438040521731147,1.021731244332152
11.02963701,565.73456446,5550.0,0.918,6.339891053833693,2.4873733557990154
1.09,1.32,5255.914132507477,1.0014813828677545,0.8415671856782186,0.7371640659767197
2.47,6.66,5265.0,0.785,2.0360119837525,1.244154593958768
16.14096,263.7989,6304.0,1.31,5.578970669975675,2.8414709209360587
2.43,6.48,3752.0,0.505,2.012232791986386,1.2325602611778486
2.56948149,7.13,5757.0,1.008231,2.0955609235597192,1.2724203443467088
2.939,4.4,4316.0,0.662,1.6863989535702286,1.370926883988769
1.42,2.6,6209.0,1.45,1.2809338454620645,0.8837675401685949
9.550068,55.30242,5710.0,1.892,4.030737518236068,2.356132305398934
2.99,9.2170238,5840.0,1.08287,2.3240553290574884,1.3837912309017721
3.08,9.7,5395.0,0.88,2.3702437414678603,1.4060969884160703
0.75,0.347,4661.0,0.671,0.2978798974282269,0.5596157879354227
1.77,885.098,5428.0,0.945,6.786827553969116,1.0188473201992472
1.693,3.51,3762.0,0.53,1.5062971535145868,0.9906558138294619
2.93,8.91,3387.0,0.379,2.2935443483418965,1.3686394258811698
1.74,3.68,6704.0,1.78,1.5432981099295553,1.007957920399979
3.47739942,11.9,5567.93,1.00188,2.5572273113676265,1.4990423912721709
8.63093,73.1009,4800.0,0.79,4.30542767797727,2.264979794355865
1.67,3.43,5663.0,0.96,1.4883995840570443,0.9820784724121581
1.78,3.82,6116.0,1.09,1.5727739280625088,1.0224509277025458
12.778238,731.0053361,5734.0,1.51,6.5957878036888395,2.6230903909367487
1.52,2.92,5842.0,0.99,1.366091653802371,0.924258901523332
1.21,1.92,5123.0,0.79,1.0715836162801904,0.7929925155296614
4.82401567,20.8,5829.42,0.985134,3.0819099697950434,1.7619900014814245
12.3,4417.837,4076.0,42.4,8.393631818277086,2.5877640352277083
8.74,57.0,5255.914132507477,1.0014813828677545,4.060443010546419,2.2762411176544437
3.7761677026412404,3375.33768234,5911.0,1.109,8.124546875103553,1.5636384890921824
12.80065596,1598.3590588,6532.0,1.83,7.377358239720966,2.6247161243668193
3.71,13.3,5948.0,1.208,2.6602595372658615,1.5496879080283263
2.4,6.35,4930.0,0.742,1.9947003132247452,1.2237754316221157
1.2,10.7,3065.0,0.2019,2.4595888418037104,0.7884573603642702
10.76064,835.8929,6140.0,0.95,6.729696105313034,2.464758362758378
1.02,1.04,5487.0,0.94,0.712949807856125,0.7030975114131134
1.86,4.12,5820.0,1.31,1.6331544390514163,1.0508216248317612
13.8,330.5432,4864.0,0.86,5.80375811787751,2.6946271807700692
13.15934334,533.95172376,5691.0,1.073,6.28217650686188,2.6503747128964674
1.62573811,3.28,5151.0,0.792,1.4539530095937054,0.9653620412804657
1.95,88.8775,4263.0,0.556,4.498447632066024,1.0818051703517284
2.67,11.1,5662.0,0.945,2.4932054526026954,1.3001916620664788
2.11,5.1,5698.0,0.97,1.8082887711792655,1.1346227261911428
1.538,5.14,5289.0,0.98,1.814824742159051,0.9313763692921959
13.3,696.04421133,4910.0,5.04,6.546848839638397,2.6602595372658615
6.18,38.15,4960.0,0.83,3.667400422436812,1.9712993830601329
1.9,4.27,5128.0,0.782,1.6620303625532709,1.0647107369924282
2.41,16.13,5685.0,1.03,2.8408313123360287,1.2267122912954256
1.64,3.33,5302.0,0.759,1.4655675420143985,0.9707789171582247
1.92872921,4.38,5611.0,1.4,1.682688374173693,1.074568612223124
2.82,9.3,6047.0,1.662,2.33214389523559,1.3402504226184837
